Game,MS_Store_Link,ProductID
Toy Soldiers: Cold War,https://www.xbox.com/en-us/games/store/Toy-Soldiers-Cold-War/C4PPBWR9HRTX,C4PPBWR9HRTX
Meet the Robinsons,https://www.xbox.com/en-us/games/store/Meet-the-Robinsons/BSJ67WJZ3LXB,BSJ67WJZ3LXB
INSIDE,Not Found,N/A
Castlevania: Symphony of the Night,https://www.xbox.com/en-us/games/store/Castlevania-SOTN/BSTM3283756M,BSTM3283756M
Rivals of Aether,https://www.xbox.com/en-us/games/store/Rivals-of-Aether/BWSQ6832LWNL,BWSQ6832LWNL
Aftercharge,Not Found,N/A
The LEGO Movie Videogame,https://www.xbox.com/en-us/games/store/The-LEGO-Movie-Videogame/C42GGWF64WH8,C42GGWF64WH8
Dandara,https://www.xbox.com/en-us/games/store/Dandara-Trials-of-Fear-Edition/BQQD1KHRWWL8,BQQD1KHRWWL8
Dead Rising 2,https://www.xbox.com/en-us/games/store/Dead-Rising-2/C3CSPBFVQ80K,C3CSPBFVQ80K
HITMAN,https://www.xbox.com/en-us/games/store/HITMAN/C1C6CRH9D0R4,C1C6CRH9D0R4
Metal Slug XX,https://www.xbox.com/en-us/games/store/Metal-Slug-XX/BWZVPDGMPCC5,BWZVPDGMPCC5
Defense Grid: The Awakening,https://www.xbox.com/en-us/games/store/Defense-Grid/BRGZNMD482L8,BRGZNMD482L8
Hexic 2,https://www.xbox.com/en-us/games/store/Hexic-2/BXWJJ7PBQ8MM,BXWJJ7PBQ8MM
Earth Defense Force 2017,https://www.xbox.com/en-us/games/store/Earth-Defense-Force-2017/C2T2QKRDNWLC,C2T2QKRDNWLC
NHL 19,https://www.xbox.com/en-us/games/store/EA-SPORTS-NHL-19/C1C16ZZZ79VD,C1C16ZZZ79VD
Portal: Still Alive,https://www.xbox.com/en-us/games/store/Portal-Still-Alive/BR30GBNH63F9,BR30GBNH63F9
The Golf Club 2019 featuring PGA Tour,https://www.xbox.com/en-us/games/store/The-Golf-Club-2019-featuring-PGA-TOUR/C08XR9BB6TH5,C08XR9BB6TH5
Ultimate Marvel vs. Capcom 3,https://www.xbox.com/en-us/games/store/ULTIMATE-MARVEL-VS-CAPCOM-3/BV701FMDP6SX,BV701FMDP6SX
Shadow Complex: Remastered,https://www.xbox.com/en-us/games/store/Shadow-Complex-Remastered/BPP935F82L43,BPP935F82L43
Zombie Army Trilogy,https://www.xbox.com/en-us/games/store/Zombie-Army-Trilogy/C0TMGF97V9LJ,C0TMGF97V9LJ
Next Up Hero,https://www.xbox.com/en-us/games/store/Next-Up-Hero/BQS7GXV4PSDT,BQS7GXV4PSDT
Devil May Cry 4: Special Edition,Not Found,N/A
Comic Jumper,https://www.xbox.com/en-us/games/store/Comic-Jumper/C3526907V0HD,C3526907V0HD
Marooners,https://www.xbox.com/en-us/games/store/Marooners/BSSVQ12JCBNH,BSSVQ12JCBNH
Earth Defense Force: Insect Armageddon,https://www.xbox.com/en-us/games/store/Earth-Defense-Force-IA/BZKT9SRLVX3Z,BZKT9SRLVX3Z
Outcast: Second Contact,https://www.xbox.com/en-us/games/store/Outcast-Second-Contact/BSJCH71J6BZF,BSJCH71J6BZF
LEGO Star Wars: The Complete Saga,https://www.xbox.com/en-us/games/store/LEGO-Star-Wars-TCS/BTT25GGLG6KD,BTT25GGLG6KD
STAR WARS: Knights of the Old Republic,https://www.xbox.com/en-us/games/store/STAR-WARS-Knights-of-the-Old-Republic/BS8LFD7729CL,BS8LFD7729CL
MotoGP 17,Not Found,N/A
Star Wars: The Force Unleashed,https://www.xbox.com/en-us/games/store/Star-Wars-The-Force-Unleashed-II/BS68QN8SV1BN,BS68QN8SV1BN
Star Wars: The Force Unleashed II,https://www.xbox.com/en-us/games/store/Star-Wars-The-Force-Unleashed-II/BS68QN8SV1BN,BS68QN8SV1BN
Laser League,Not Found,N/A
Comic Jumper,https://www.xbox.com/en-us/games/store/Comic-Jumper/C3526907V0HD,C3526907V0HD
D4: Dark Dreams Don't Die,https://www.xbox.com/en-us/games/store/D4-Dark-Dreams-Dont-Die/BVGQMLJFSSZG,BVGQMLJFSSZG
DmC: Devil May Cry - Definitive Edition,Not Found,N/A
JumpJet Rex,Not Found,N/A
Knight Squad,https://www.xbox.com/en-us/games/store/Knight-Squad/BQ9C40MT0WWK,BQ9C40MT0WWK
Layers of Fear,https://www.xbox.com/en-us/games/store/Layers-of-Fear-Masterpiece-Edition/BQNBKCDB2TPR,BQNBKCDB2TPR
Mega Man Legacy Collection,https://www.xbox.com/en-us/games/store/Mega-Man-Legacy-Collection/C38Z8L4RHSHS,C38Z8L4RHSHS
Ms. Splosion Man,https://www.xbox.com/en-us/games/store/Ms-Splosion-Man/BT7Z7ZT6QRN1,BT7Z7ZT6QRN1
Shantae and the Pirate's Curse,https://www.xbox.com/en-us/games/store/Shantae-and-the-Pirates-Curse/BTQP8RRP1PKD,BTQP8RRP1PKD
Super Mega Baseball: Extra Innings,https://www.xbox.com/en-us/games/store/Super-Mega-Baseball-Extra-Innings/BNV84CCNXB7J,BNV84CCNXB7J
Super Time Force,Not Found,N/A
Tom Clancy's Ghost Recon Advanced Warfighter 2,https://www.xbox.com/en-us/games/store/tom-clancys-ghost-recon-advanced-warfighter-2/bqhvltsgmmgl,bqhvltsgmmgl
The Technomancer,https://www.xbox.com/en-us/games/store/The-Technomancer/BSN5GB25HM2M,BSN5GB25HM2M
Star Wars: Battlefront II,https://www.xbox.com/en-us/games/store/STAR-WARS-Battlefront-II/C0GWTPD0S8S1,C0GWTPD0S8S1
Plants vs. Zombies: Garden Warfare 2,https://www.xbox.com/en-us/games/store/Plants-vs-Zombies-Garden-Warfare-2/BNRH7BRC1D02,BNRH7BRC1D02
OlliOlli2: XL Edition,https://www.xbox.com/en-us/games/store/OlliOlli2-XL-Edition/BNR4SFLN2Q2K,BNR4SFLN2Q2K
Sheltered,https://www.xbox.com/en-us/games/store/Sheltered/BZX1G0C724KC,BZX1G0C724KC
Outlast,Not Found,N/A
Homefront: The Revolution,https://www.xbox.com/en-us/games/store/Homefront-The-Revolution/BRGLM9V090GW,BRGLM9V090GW
Sonic & Knuckles,https://www.xbox.com/en-us/games/store/sonic-knuckles/bxpk5k67dlj4,bxpk5k67dlj4
Unmechanical: Extended Edition,Not Found,N/A
OlliOlli,https://www.xbox.com/en-us/games/store/OlliOlli/C1B2VZ28CX32,C1B2VZ28CX32
Pumped BMX +,https://www.xbox.com/en-us/games/store/Pumped-BMX/BX1N3BP6QK83,BX1N3BP6QK83
The Golf Club,https://www.xbox.com/en-us/games/store/The-Golf-Club-2019-featuring-PGA-TOUR/C08XR9BB6TH5,C08XR9BB6TH5
The Swapper,https://www.xbox.com/en-us/games/store/The-Swapper/BXSPZM4KZS5F,BXSPZM4KZS5F
Metal Gear Rising: Revengeance,https://www.xbox.com/en-us/games/store/METAL-GEAR-RISING-REVENGEANCE/BR6HQDNQT004,BR6HQDNQT004
Adventure Time: Pirates of the Enchiridion,https://www.xbox.com/en-us/games/store/Adventure-Time-Pirates-of-the-Enchiridion/C3QT3QJ9GZPL,C3QT3QJ9GZPL
Star Wars Republic Commando,https://www.xbox.com/en-us/games/store/Star-Wars-Republic-Commando/BRJB0RMH33T2,BRJB0RMH33T2
Super Bomberman R,https://www.xbox.com/en-us/games/store/SUPER-BOMBERMAN-R/BVXMRFGQP17J,BVXMRFGQP17J
Kingdom: New Lands,https://www.xbox.com/en-us/games/store/Kingdom-New-Lands/C3L6F8GL5LJK,C3L6F8GL5LJK
Late Shift,https://www.xbox.com/en-us/games/store/Late-Shift/BSZFRVD8JTJF,BSZFRVD8JTJF
Portal Knights,https://www.xbox.com/en-us/games/store/Portal-Knights/BNWM9F3C08B6,BNWM9F3C08B6
Sacred Citadel,https://www.xbox.com/en-us/games/store/Sacred-Citadel/C52K72Q65KGK,C52K72Q65KGK
Star Wars Jedi Knight: Jedi Academy,https://www.xbox.com/en-us/games/store/STAR-WARS-Jedi-Knight-Jedi-Academy/BS7CR1KN2W1H,BS7CR1KN2W1H
Bloodstained: Curse of the Moon,https://www.xbox.com/en-us/games/store/Bloodstained-Curse-of-the-Moon/BTG951RGX7QD,BTG951RGX7QD
F1 2015,https://www.xbox.com/en-us/games/store/F1-2015/BRQ7QHZDWV1C,BRQ7QHZDWV1C
Assassin's Creed Rogue,https://www.xbox.com/en-us/games/store/Assassins-Creed-Rogue/C0VN7PVQJ8C2,C0VN7PVQJ8C2
WRC 6,https://www.xbox.com/en-us/games/store/WRC-6-FIA-World-Rally-Championship/BPNCTLMSFQR5,BPNCTLMSFQR5
Aven Colony,https://www.xbox.com/en-us/games/store/Aven-Colony/BZ5RJLM8NW91,BZ5RJLM8NW91
Shadow Warrior,https://www.xbox.com/en-us/games/store/Shadow-Warrior/BR7ZJJHGWT5X,BR7ZJJHGWT5X
Dovetail Games: Euro Fishing,Not Found,N/A
Resident Evil: Revelations 2,https://www.xbox.com/en-us/games/store/Resident-Evil-Revelations-2-Deluxe-Edition/BX4JBN0GWCVB,BX4JBN0GWCVB
Sonic CD,https://www.xbox.com/en-us/games/store/Sonic-CD/C569J4JN70JD,C569J4JN70JD
The Final Station,https://www.xbox.com/en-us/games/store/The-Final-Station/BX8HV1B694PC,BX8HV1B694PC
Kyub,https://www.xbox.com/en-us/games/store/KYUB/BRMRVL00XV67,BRMRVL00XV67
Mega Coin Squad,https://www.xbox.com/en-us/games/store/Mega-Coin-Squad/BRM6SS1W7LDK,BRM6SS1W7LDK
Far Cry 2,https://www.xbox.com/en-us/games/store/Far-Cry-2/BRCK1B8950B2,BRCK1B8950B2
Celeste,https://www.xbox.com/en-us/games/store/Celeste/BWMQL2RPWBHB,BWMQL2RPWBHB
Lara Croft and the Guardian of Light,https://www.xbox.com/en-us/games/store/Lara-Croft-and-the-Guardian-of-Light/BX7XFZ51XTW8,BX7XFZ51XTW8
Never Alone (Kishima Ingitchuna),https://www.xbox.com/en-us/games/store/Never-Alone-Kisima-Ingitchuna/BVPXC5S3574J,BVPXC5S3574J
The Escapists: The Walking Dead,https://www.xbox.com/en-us/games/store/The-Escapists-The-Walking-Dead/BZTZV149BZ44,BZTZV149BZ44
Letter Quest: Grimm's Journey - Remastered,https://www.xbox.com/en-us/games/store/Letter-Quest-Grimms-Journey-Remastered/C1W6DR9Z9684,C1W6DR9Z9684
Dead Rising 3,https://www.xbox.com/en-us/games/store/Dead-Rising-3/BVJ6FHN3SMJJ,BVJ6FHN3SMJJ
Electronic Super Joy,Not Found,N/A
Roundabout,https://www.xbox.com/en-us/games/store/roundabout/bp4lvt41s1qk,bp4lvt41s1qk
Steredenn,https://www.xbox.com/en-us/games/store/Steredenn-Binary-Stars/C4TS3RK0KDRJ,C4TS3RK0KDRJ
Mercenaries: Playground of Destruction,Not Found,N/A
Q.U.B.E. 2,https://www.xbox.com/en-us/games/store/QUBE-2/C3FXTTH4NFQN,C3FXTTH4NFQN
Dragon Age II,Not Found,N/A
Race the Sun,https://www.xbox.com/en-us/games/store/Race-The-Sun/BS32DZLXBQ02,BS32DZLXBQ02
Bayonetta,https://www.xbox.com/en-us/games/store/Bayonetta-Vanquish-10th-Anniversary-Bundle/9NMKCN016SNF,9NMKCN016SNF
Deadlight: Director's Cut,Not Found,N/A
Injustice: Gods Among Us,https://www.xbox.com/en-us/games/store/Injustice-Gods-Among-Us/C24DMFCJKDH2,C24DMFCJKDH2
Metal Gear Solid V: Ground Zeroes,https://www.xbox.com/en-us/games/store/METAL-GEAR-SOLID-V-GROUND-ZEROES/C1TVFVT36HVN,C1TVFVT36HVN
NBA Playgrounds,https://www.xbox.com/en-us/games/store/NBA-Playgrounds/BWD1BSW764RV,BWD1BSW764RV
WRC 5: FIA World Rally Championships,https://www.xbox.com/en-us/games/store/WRC-5-FIA-World-Rally-Championship/C00T063MP11K,C00T063MP11K
Farming Simulator 15,https://www.xbox.com/en-us/games/store/Farming-Simulator-15/C1NJFJM3FPWN,C1NJFJM3FPWN
Dante's Inferno,Not Found,N/A
Battlefield 1,https://www.xbox.com/en-us/games/store/Battlefield-1/BWTTW53M5B98,BWTTW53M5B98
Assassin's Creed,https://www.xbox.com/en-us/games/store/Assassins-Creed-Legendary-Collection/BZWTTXFKTS3N,BZWTTXFKTS3N
Victor Vran,Not Found,N/A
The Technomancer,https://www.xbox.com/en-us/games/store/The-Technomancer/BSN5GB25HM2M,BSN5GB25HM2M
Casey Powell Lacrosse 16,https://www.xbox.com/en-us/games/store/Casey-Powell-Lacrosse-16/BX7HFJCZFDF9,BX7HFJCZFDF9
Mega Man 10,https://www.xbox.com/en-us/games/store/MEGA-MAN-10/BZ051HSSLLW1,BZ051HSSLLW1
Sherlock Holmes: The Devil's Daughter,https://www.xbox.com/en-us/games/store/Sherlock-Holmes-The-Devils-Daughter/C3CDLWXMPL77,C3CDLWXMPL77
This War of Mine: The Little Ones,https://www.xbox.com/en-us/games/store/This-War-of-Mine-The-Little-Ones/BSZ576R612B0,BSZ576R612B0
Resident Evil Zero,Not Found,N/A
Hitman: Blood Money,https://www.xbox.com/en-us/games/store/Hitman-Blood-Money/C5JV8LK7MWQX,C5JV8LK7MWQX
Overcooked!,https://www.xbox.com/en-us/games/store/Overcooked-All-You-Can-Eat/9PP2NCZ72C79,9PP2NCZ72C79
Stuntman: Ignition,https://www.xbox.com/en-us/games/store/Stuntman-Ignition/BX2PTCR8L5XP,BX2PTCR8L5XP
Livelock,https://www.xbox.com/en-us/games/store/Livelock/BNJTSCTSMXGM,BNJTSCTSMXGM
Oddworld: New 'n' Tasty,https://www.xbox.com/en-us/games/store/Oddworld-New-n-Tasty/C4CSS7QSS98C,C4CSS7QSS98C
Mega Man 9,https://www.xbox.com/en-us/games/store/MEGA-MAN-9/BQ6KQX9SQ61P,BQ6KQX9SQ61P
Resident Evil,https://www.xbox.com/en-us/games/store/resident-evil-requiem/9nmfwr0nrlzs,9nmfwr0nrlzs
Sky Force: Anniversary,https://www.xbox.com/en-us/games/store/Sky-Force-Anniversary/BT8CSKSR2L49,BT8CSKSR2L49
World of Van Helsing: Deathtrap,https://www.xbox.com/en-us/games/store/World-of-Van-Helsing-Deathtrap/BWNWBTBKF61V,BWNWBTBKF61V
Sega Vintage Collection: Monster World,https://www.xbox.com/en-us/games/store/Sega-Vintage-Collection-Monster-World/BRL4TWKNVT82,BRL4TWKNVT82
Prison Architect,https://www.xbox.com/en-us/games/store/Prison-Architect-Xbox-One-Edition/BSWF567PL81W,BSWF567PL81W
LEGO Star Wars III: The Clone Wars,https://www.xbox.com/en-us/games/store/LEGO-Star-Wars-III/C27JSQ4XKP9X,C27JSQ4XKP9X
For Honor,https://www.xbox.com/en-us/games/store/for-honor-ultimate-edition/9p49m8j94dqm,9p49m8j94dqm
Maldita Castilla EX: Cursed Castilla,Not Found,N/A
Saints Row: Gat Out of Hell,Not Found,N/A
The Bug Butcher,https://www.xbox.com/en-us/games/store/The-Bug-Butcher/BT4HDS04K6FW,BT4HDS04K6FW
Tower of Guns,Not Found,N/A
Epic Mickey 2: The Power of Two,https://www.xbox.com/en-us/games/store/Disney-Epic-Mickey-2-The-Power-of-Two/BSQ928V7VD2W,BSQ928V7VD2W
Forza Horizon 2,Not Found,N/A
Dead Space 3,https://www.xbox.com/en-us/games/store/Dead-Space-3/BP73LMGB1DFD,BP73LMGB1DFD
Death Squared,https://www.xbox.com/en-us/games/store/Death-Squared/BS32QFXVPWBC,BS32QFXVPWBC
Pro Evolution Soccer 2018,https://www.xbox.com/en-us/games/store/PRO-EVOLUTION-SOCCER-2018/C0NHVWV6NXRK,C0NHVWV6NXRK
10 Second Ninja X,https://www.xbox.com/en-us/games/store/10-Second-Ninja-X/BVK0VM761V51,BVK0VM761V51
The Bridge,https://www.xbox.com/en-us/games/store/The-Bridge/C2P1CF27VVDF,C2P1CF27VVDF
Galaga Legions DX,https://www.xbox.com/en-us/games/store/Galaga-Legions-DX/C2733SDTF1BJ,C2733SDTF1BJ
Pac-Man Museum,https://www.xbox.com/en-us/games/store/pac-man-museum/9p6w2q41bb8v,9p6w2q41bb8v
SoulCalibur II HD Online,https://www.xbox.com/en-us/games/store/SOULCALIBUR-II-HD/C4PK2KZ7HHTM,C4PK2KZ7HHTM
Tekken Tag Tournament 2,Not Found,N/A
Tom Clancy's Splinter Cell: Conviction,https://www.xbox.com/en-us/games/store/Tom-Clancys-Splinter-Cell-Conviction/BP58JN2GVQS8,BP58JN2GVQS8
Assault Android Cactus,https://www.xbox.com/en-us/games/store/Assault-Android-Cactus/BSBTJM430VVR,BSBTJM430VVR
Virtua Fighter 5 Final Showdown,https://www.xbox.com/en-us/games/store/Virtua-Fighter-5-Final-Showdown/BV9X47B38W0M,BV9X47B38W0M
Smite,https://www.xbox.com/en-us/games/store/SMITE/C2MHS238PDNS,C2MHS238PDNS
Overcooked!,https://www.xbox.com/en-us/games/store/Overcooked-All-You-Can-Eat/9PP2NCZ72C79,9PP2NCZ72C79
Pharaonic,https://www.xbox.com/en-us/games/store/Pharaonic/C1KMTP26BWNR,C1KMTP26BWNR
So Many Me,https://www.xbox.com/en-us/games/store/So-Many-Me/BZ85PVXH4JLF,BZ85PVXH4JLF
Ultratron,https://www.xbox.com/en-us/games/store/Ultratron/C35FMCR4428S,C35FMCR4428S
LEGO Indiana Jones 2: The Adventure Continues,https://www.xbox.com/en-us/games/store/LEGO-Indiana-Jones-2/C363Q6CVHJ7X,C363Q6CVHJ7X
Assassin's Creed Chronicles: Russia,https://www.xbox.com/en-us/games/store/Assassins-Creed-Chronicles-Russia/BXQQQQ8HRBSF,BXQQQQ8HRBSF
Sonic & All-Stars Racing Transformed,Not Found,N/A
Metal Gear Solid V: The Phantom Pain,Not Found,N/A
Bomberman Live: Battlefest,Not Found,N/A
Bard's Gold,https://www.xbox.com/en-us/games/store/bards-gold-x-edition/9n3t9gr39mq8,9n3t9gr39mq8
Monaco: What's Yours is Mine,https://www.xbox.com/en-us/games/store/Monaco-Whats-Yours-is-Mine/C1Z0M42RJ2C1,C1Z0M42RJ2C1
Resident Evil 6,https://www.xbox.com/en-us/games/store/Resident-Evil-Triple-Pack/BTJN2TF71BR0,BTJN2TF71BR0
Vanquish,https://www.xbox.com/en-us/games/store/Vanquish/9N15CB2JX4VZ,9N15CB2JX4VZ
Super Mega Baseball 2,Not Found,N/A
Sega Vintage Collection: Streets of Rage,https://www.xbox.com/en-us/games/store/Sega-Vintage-Collection-Streets-of-Rage/BZZX30G7MBFZ,BZZX30G7MBFZ
Assassin's Creed Syndicate,https://www.xbox.com/en-us/games/store/Assassins-Creed-Syndicate/BXVQ8M4J9HNM,BXVQ8M4J9HNM
BioShock Infinite,https://www.xbox.com/en-us/games/store/BioShock-Infinite/C4XX6JL0N0DM,C4XX6JL0N0DM
BioShock 2,Not Found,N/A
BioShock,Not Found,N/A
Age of Booty,https://www.xbox.com/en-us/games/store/Age-of-Booty/BZ46NPQNX334,BZ46NPQNX334
Bionic Commando: Rearmed 2,https://www.xbox.com/en-us/games/store/BC-Rearmed-2/C34MG6M35D3S,C34MG6M35D3S
Blood Bowl 2,https://www.xbox.com/en-us/games/store/Blood-Bowl-2/BPR721XZ2KBH,BPR721XZ2KBH
Borderlands,https://www.xbox.com/en-us/games/store/Borderlands/C0NDKFJXW9SZ,C0NDKFJXW9SZ
Bound by Flame,https://www.xbox.com/en-us/games/store/Bound-by-Flame/C04KH9Z8WGXZ,C04KH9Z8WGXZ
de Blob 2,https://www.xbox.com/en-us/games/store/de-Blob-2/C360XV52R4NL,C360XV52R4NL
Dead Rising 2: Case Zero,https://www.xbox.com/en-us/games/store/DR2-CASE-ZERO/BQ7NXM75NJDG,BQ7NXM75NJDG
Defense Grid 2,https://www.xbox.com/en-us/games/store/Defense-Grid-2/BRK1B5GSB6W4,BRK1B5GSB6W4
Dig Dug,https://www.xbox.com/en-us/games/store/ARCADE-GAME-SERIES-DIG-DUG/BV70995QL0QH,BV70995QL0QH
Final Fight: Double Impact,https://www.xbox.com/en-us/games/store/Final-Fight-DblImpact/BV3LZ19LCP1B,BV3LZ19LCP1B
LEGO Batman: The Videogame,Not Found,N/A
Mad Max,https://www.xbox.com/en-us/games/store/Mad-Max/BQ2F1LGNL6M1,BQ2F1LGNL6M1
NeoGeo Battle Coliseum,https://www.xbox.com/en-us/games/store/NEOGEO-BATTLE-COLISEUM/C17X452NQ0SX,C17X452NQ0SX
Operation Flashpoint: Dragon Rising,https://www.xbox.com/en-us/games/store/OF-Dragon-Rising/C051SCLQ3W25,C051SCLQ3W25
Pac-Man Championship Edition DX,https://www.xbox.com/en-us/games/store/PAC-MAN-CE-DX/BWBS3291305L,BWBS3291305L
Sacred 3,https://www.xbox.com/en-us/games/store/sacred-3/bqjnkmzjxzc4,bqjnkmzjxzc4
Sam & Max: Beyond Time and Space,https://www.xbox.com/en-us/games/store/sam-max-beyond-time-and-space/9msqc3ml4x93,9msqc3ml4x93
Sam & Max: Save the World,https://www.xbox.com/en-us/games/store/Sam-Max-Save-the-World/9NJ7FH3HB8SR,9NJ7FH3HB8SR
SEGA Vintage Collection: Alex Kidd & Co.,https://www.xbox.com/en-us/games/store/Sega-Vintage-Collection-Alex-Kidd-Co/BXLQRTVZRD8F,BXLQRTVZRD8F
SEGA Vintage Collection: Golden Axe,https://www.xbox.com/en-us/games/store/Sega-Vintage-Collection-Golden-Axe/BRMVLDRVRTJ9,BRMVLDRVRTJ9
SoulCalibur,https://www.xbox.com/en-us/games/store/SOULCALIBUR-VI/C3V22FQD8N84,C3V22FQD8N84
XCOM: Enemy Within,https://www.xbox.com/en-us/games/store/XCOM-Enemy-Within/C48PP1NS6ZNP,C48PP1NS6ZNP
Dead Space 2,Not Found,N/A
The Witness,https://www.xbox.com/en-us/games/store/The-Witness/BX1WPT5RJSB2,BX1WPT5RJSB2
Lumo,https://www.xbox.com/en-us/games/store/lumo-2/9NP986C45P27,9NP986C45P27
Cars 2: The Video Game,https://www.xbox.com/en-us/games/store/Cars-2-The-Video-Game/BVMM601GHXZ6,BVMM601GHXZ6
Superhot,https://www.xbox.com/en-us/games/store/SUPERHOT/BVZ0D05W8MP2,BVZ0D05W8MP2
NBA 2K17,https://www.xbox.com/en-us/games/store/NBA-2K17/C49TBJ4DHFHW,C49TBJ4DHFHW
WWE 2K17,Not Found,N/A
Quantum Conundrum,https://www.xbox.com/en-us/games/store/Quantum-Conundrum/BWN07CHBVZL3,BWN07CHBVZL3
Trials of the Blood Dragon,https://www.xbox.com/en-us/games/store/Trials-of-the-Blood-Dragon/BPPR6D5C2GLF,BPPR6D5C2GLF
Comix Zone,https://www.xbox.com/en-us/games/store/Comix-Zone/BQSWVZL01GTK,BQSWVZL01GTK
Brave: The Video Game,https://www.xbox.com/en-us/games/store/Brave-The-Video-Game/BPBWQZRC5JGG,BPBWQZRC5JGG
Assassin's Creed Chronicles: India,https://www.xbox.com/en-us/games/store/Assassins-Creed-Chronicles-India/BTMS1PXLQ6P6,BTMS1PXLQ6P6
CAPCOM Arcade Cabinet,https://www.xbox.com/en-us/games/store/CAPCOM-ARCADE-CABINET/C26KM7D5BG4S,C26KM7D5BG4S
Dark Void,https://www.xbox.com/en-us/games/store/Dark-Void/C47VK1FQBPND,C47VK1FQBPND
FLOCK!,Not Found,N/A
SEGA Vintage Collection: Monster World,https://www.xbox.com/en-us/games/store/Sega-Vintage-Collection-Monster-World/BRL4TWKNVT82,BRL4TWKNVT82
SEGA Vintage Collection: Streets of Rage,https://www.xbox.com/en-us/games/store/Sega-Vintage-Collection-Streets-of-Rage/BZZX30G7MBFZ,BZZX30G7MBFZ
Strider,https://www.xbox.com/en-us/games/store/Strider/BXDT91NTZNDV,BXDT91NTZNDV
Virtua Fighter 5 Final Showdown,https://www.xbox.com/en-us/games/store/Virtua-Fighter-5-Final-Showdown/BV9X47B38W0M,BV9X47B38W0M
Crazy Taxi,https://www.xbox.com/en-us/games/store/Crazy-Taxi/BTB16H9WG3JT,BTB16H9WG3JT
Shadow Warrior,https://www.xbox.com/en-us/games/store/Shadow-Warrior/BR7ZJJHGWT5X,BR7ZJJHGWT5X
Split/Second,Not Found,N/A
Zombi,https://www.xbox.com/en-us/games/store/ZOMBI/BR03N9C6Z9G6,BR03N9C6Z9G6
Army of Two,https://www.xbox.com/en-us/games/store/Army-of-Two/C1LM235H6FZ1,C1LM235H6FZ1
The Incredible Adventures of Van Helsing III,https://www.xbox.com/en-us/games/store/The-Incredible-Adventures-of-Van-Helsing-III/BX11KNLHDZ5K,BX11KNLHDZ5K
WWE 2K16,Not Found,N/A
Tomb Raider: Underworld,https://www.xbox.com/en-us/games/store/Tomb-Raider-Underworld/BVMFBCFLL6QP,BVMFBCFLL6QP
Back to the Future: The Game 30th Anniversary Edition,Not Found,N/A
Marlow Briggs and the Mask of Death,Not Found,N/A
Warhammer: End Times - Vermintide,https://www.xbox.com/en-us/games/store/Warhammer-End-Times-Vermintide/BWX7S94S2LMJ,BWX7S94S2LMJ
NBA 2K16,https://www.xbox.com/en-us/games/store/nba-2k16/bq051xffmzhv,bq051xffmzhv
Child of Eden,https://www.xbox.com/en-us/games/store/Child-of-Eden/BSFN4W47NCT4,BSFN4W47NCT4
Tales from the Borderlands,https://www.xbox.com/en-us/games/store/Tales-from-the-Borderlands/BV5623GKKLGV,BV5623GKKLGV
Deadfall Adventures,https://www.xbox.com/en-us/games/store/Deadfall-Adventures/BXT8LL7LMZ8N,BXT8LL7LMZ8N
Trackmania Turbo,https://www.xbox.com/en-us/games/store/Trackmania-Turbo/C3SQQG5Q6Z64,C3SQQG5Q6Z64
NiGHTS into Dreams,https://www.xbox.com/en-us/games/store/NiGHTS-into-dreams/BS38ZDJVT78N,BS38ZDJVT78N
The Turing Test,https://www.xbox.com/en-us/games/store/The-Turing-Test/BS2MMFVLKXRK,BS2MMFVLKXRK
Medal of Honor: Airborne,https://www.xbox.com/en-us/games/store/Medal-of-Honor-Airborne/C43H00X6KZRJ,C43H00X6KZRJ
Gone Home: Console Edition,Not Found,N/A
Rayman 3 HD,https://www.xbox.com/en-us/games/store/Rayman-3-HD/BP664P1CXKKF,BP664P1CXKKF
Oxenfree,https://www.xbox.com/en-us/games/store/Oxenfree/BSK1GN27RB8R,BSK1GN27RB8R
Battlefield 3,https://www.xbox.com/en-us/games/store/Battlefield-3/BRN6BHDHB58J,BRN6BHDHB58J
Forza Motorsport 5,https://www.xbox.com/en-us/games/store/Forza-Motorsport-5/BQLK685TM311,BQLK685TM311
Hydro Thunder Hurricane,https://www.xbox.com/en-us/games/store/Hydro-Thunder-Hurricane/9WZDNCRFHWFD,9WZDNCRFHWFD
Trials Fusion,https://www.xbox.com/en-us/games/store/Trials-Fusion/BVCRSR6XSDW5,BVCRSR6XSDW5
Red Faction: Armageddon,https://www.xbox.com/en-us/games/store/Red-Faction-Armageddon/BWB89BB14C5H,BWB89BB14C5H
Slime Rancher,https://www.xbox.com/en-us/games/store/Slime-Rancher/C2NC88M7NWZ1,C2NC88M7NWZ1
Bayonetta,https://www.xbox.com/en-us/games/store/Bayonetta-Vanquish-10th-Anniversary-Bundle/9NMKCN016SNF,9NMKCN016SNF
Runbow,https://www.xbox.com/en-us/games/store/Runbow/BTFTN6N7GN18,BTFTN6N7GN18
Dungeons & Dragons: Chronicles of Mystara,https://www.xbox.com/en-us/games/store/Dungeons-Dragons-Chronicles-of-Mystara/C52HDXHZV2KR,C52HDXHZV2KR
LEGO Pirates of the Caribbean: The Video Game,https://www.xbox.com/en-us/games/store/LEGO-Pirates-of-the-Caribbean-The-Video-Game/BRH7S5QHZ0Q8,BRH7S5QHZ0Q8
Grow Up,Not Found,N/A
Kane & Lynch 2: Dog Days,Not Found,N/A
WATCH_DOGS,Not Found,N/A
